randomSeed,currentYear,currentDayOfYear,temperature,maxTemperature,minTemperature,solarRadiation,precipitation
0,0,1,14.87815964410678,22.77815964410678,8.07815964410678,14.018959117310896,28.463260915991977
0,0,2,12.317503173344983,20.217503173344983,5.517503173344983,14.423880514462788,7.3487776231516895
0,0,3,14.409182140670294,22.309182140670295,7.609182140670295,11.453970979074906,0
0,0,4,14.677354101910288,22.577354101910288,7.877354101910288,7.596082292881622,0.28252394272314324
0,0,5,10.628405475116272,18.528405475116273,3.8284054751162726,14.305664618975396,0
0,0,6,8.66551253393606,16.565512533936058,1.8655125339360596,8.605090432727737,0
0,0,7,13.664158461645744,21.564158461645746,6.8641584616457445,8.192276477677845,0
0,0,8,13.214262518291378,21.114262518291376,6.414262518291378,5.872865195423541,0
0,0,9,12.688808351463834,20.588808351463832,5.888808351463834,7.963135123128151,0
0,0,10,11.041199999451468,18.94119999945147,4.241199999451468,13.407798108589677,0
0,0,11,15.289764869413975,23.189764869413978,8.489764869413975,13.577737366771869,0
0,0,12,11.833535020606087,19.733535020606087,5.033535020606087,10.437463768855029,0
0,0,13,11.82234739129859,19.72234739129859,5.022347391298591,5.745162826767288,0
0,0,14,11.197276976598449,19.09727697659845,4.397276976598449,7.860148682832834,0
0,0,15,12.525640394895609,20.42564039489561,5.725640394895609,11.834064142103994,0
0,0,16,14.847539556534006,22.747539556534008,8.047539556534005,2.9594317754117245,0
0,0,17,12.928327284424624,20.828327284424624,6.128327284424624,6.160188152599487,0
0,0,18,14.401376804470765,22.301376804470763,7.601376804470765,9.700369807066838,0
0,0,19,12.242217922633568,20.14221792263357,5.442217922633568,7.386659416007387,0
0,0,20,18.29109608381782,26.19109608381782,11.491096083817819,12.53917035749653,0
0,0,21,13.848668339546707,21.748668339546708,7.048668339546707,12.877425965591147,0
0,0,22,16.615634973314776,24.515634973314775,9.815634973314776,10.024084837868719,0
0,0,23,14.760150454003437,22.660150454003436,7.960150454003437,8.949246549970475,0
0,0,24,17.179821455063152,25.079821455063154,10.379821455063151,9.928759330125471,0.014869681195935968
0,0,25,16.696355171321976,24.596355171321974,9.896355171321975,9.891193117336647,3.986806596729471
0,0,26,16.359740252760606,24.259740252760608,9.559740252760605,13.246148325387688,5.5203156917675775
0,0,27,13.433235121253919,21.33323512125392,6.633235121253919,8.633825001641934,0
0,0,28,15.335164134162392,23.235164134162392,8.535164134162393,13.696156051427371,0
0,0,29,17.07276557242234,24.97276557242234,10.27276557242234,12.235681349977153,0
